,img_id,file_name,hour,minute,bbox_det,new_file_name,image_url,base_image_url
385,401,High School Musical 5.37 p.m.png,5,37,"[440.55, 129.17, 1040.57, 873.75]",High_School_Musical_5.37_p.m.png,https://static.wikia.nocookie.net/theclock/images/5/50/High_School_Musical_5.37_p.m.png/revision/latest/scale-to-width-down/185?cb=20210605035936,https://static.wikia.nocookie.net/theclock/images/5/50/High_School_Musical_5.37_p.m.png
386,402,Higher Learning 2.27 a.m.png,2,27,"[240.44, 9.68, 710.85, 671.62]",Higher_Learning_2.27_a.m.png,https://static.wikia.nocookie.net/theclock/images/b/b7/Higher_Learning_2.27_a.m.png/revision/latest/scale-to-width-down/185?cb=20210104040451,https://static.wikia.nocookie.net/theclock/images/b/b7/Higher_Learning_2.27_a.m.png
387,403,Higher Learning 2.29 p.m.png,2,29,"[0.77, 121.03, 535.59, 553.09]",Higher_Learning_2.29_p.m.png,https://static.wikia.nocookie.net/theclock/images/e/e2/Higher_Learning_2.29_p.m.png/revision/latest/scale-to-width-down/185?cb=20210104035540,https://static.wikia.nocookie.net/theclock/images/e/e2/Higher_Learning_2.29_p.m.png
388,404,Hitch 7.30 a.m.png,7,30,"[396.69, 241.34, 296.54, 300.47]",Hitch_7.30_a.m.png,https://static.wikia.nocookie.net/theclock/images/0/0c/Hitch_7.30_a.m.png/revision/latest/scale-to-width-down/185?cb=20210325082753,https://static.wikia.nocookie.net/theclock/images/0/0c/Hitch_7.30_a.m.png
389,405,Hollywoodland 1.06 a.m.png,1,6,"[542.67, 114.84, 392.77, 371.9]",Hollywoodland_1.06_a.m.png,https://static.wikia.nocookie.net/theclock/images/8/84/Hollywoodland_1.06_a.m.png/revision/latest/scale-to-width-down/185?cb=20200822111500,https://static.wikia.nocookie.net/theclock/images/8/84/Hollywoodland_1.06_a.m.png
390,406,Hook 6.34 a.m.png,6,34,"[553.86, 213.97, 579.13, 574.77]",Hook_6.34_a.m.png,https://static.wikia.nocookie.net/theclock/images/f/f6/Hook_6.34_a.m.png/revision/latest/scale-to-width-down/185?cb=20210227094943,https://static.wikia.nocookie.net/theclock/images/f/f6/Hook_6.34_a.m.png
391,407,Hook 7.41 p.m.png,7,41,"[1123.73, 456.93, 249.07, 227.5]",Hook_7.41_p.m.png,https://static.wikia.nocookie.net/theclock/images/4/4a/Hook_7.41_p.m.png/revision/latest/scale-to-width-down/185?cb=20200818224100,https://static.wikia.nocookie.net/theclock/images/4/4a/Hook_7.41_p.m.png
392,408,Hopscotch 11.52 a.m.png,11,52,"[518.18, 192.28, 197.85, 211.59]",Hopscotch_11.52_a.m.png,https://static.wikia.nocookie.net/theclock/images/9/95/Hopscotch_11.52_a.m.png/revision/latest/scale-to-width-down/185?cb=20200802101259,https://static.wikia.nocookie.net/theclock/images/9/95/Hopscotch_11.52_a.m.png
393,409,Hot Fuzz 2.58 p.m.png,2,58,"[563.88, 173.49, 457.21, 487.59]",Hot_Fuzz_2.58_p.m.png,https://static.wikia.nocookie.net/theclock/images/0/02/Hot_Fuzz_2.58_p.m.png/revision/latest/scale-to-width-down/185?cb=20210606033221,https://static.wikia.nocookie.net/theclock/images/0/02/Hot_Fuzz_2.58_p.m.png
394,410,Hot Fuzz 2.59 p.m.png,2,59,"[760.99, 121.66, 476.74, 558.96]",Hot_Fuzz_2.59_p.m.png,https://static.wikia.nocookie.net/theclock/images/1/1a/Hot_Fuzz_2.59_p.m.png/revision/latest/scale-to-width-down/185?cb=20210606033227,https://static.wikia.nocookie.net/theclock/images/1/1a/Hot_Fuzz_2.59_p.m.png
395,411,House on Haunted Hill 11.37 p.m.png,11,37,"[732.24, 489.83, 421.65, 443.22]",House_on_Haunted_Hill_11.37_p.m.png,https://static.wikia.nocookie.net/theclock/images/5/56/House_on_Haunted_Hill_11.37_p.m.png/revision/latest/scale-to-width-down/185?cb=20210323164451,https://static.wikia.nocookie.net/theclock/images/5/56/House_on_Haunted_Hill_11.37_p.m.png
396,412,House on Haunted Hill 11.45 p.m.png,11,45,"[732.11, 491.02, 421.79, 447.04]",House_on_Haunted_Hill_11.45_p.m.png,https://static.wikia.nocookie.net/theclock/images/f/f0/House_on_Haunted_Hill_11.45_p.m.png/revision/latest/scale-to-width-down/185?cb=20210323164456,https://static.wikia.nocookie.net/theclock/images/f/f0/House_on_Haunted_Hill_11.45_p.m.png
397,413,How to Lose Friends & Alienate People 9.56 a.m.png,9,56,"[769.56, 267.62, 394.11, 377.41]",How_to_Lose_Friends_%26_Alienate_People_9.56_a.m.png,https://static.wikia.nocookie.net/theclock/images/6/65/How_to_Lose_Friends_%26_Alienate_People_9.56_a.m.png/revision/latest/scale-to-width-down/185?cb=20210105095648,https://static.wikia.nocookie.net/theclock/images/6/65/How_to_Lose_Friends_%26_Alienate_People_9.56_a.m.png
398,414,How to Make an American Quilt 3.06 a.m.png,3,6,"[1401.31, 34.18, 105.45, 88.66]",How_to_Make_an_American_Quilt_3.06_a.m.png,https://static.wikia.nocookie.net/theclock/images/f/f9/How_to_Make_an_American_Quilt_3.06_a.m.png/revision/latest/scale-to-width-down/185?cb=20210124141200,https://static.wikia.nocookie.net/theclock/images/f/f9/How_to_Make_an_American_Quilt_3.06_a.m.png
399,415,How to Make an American Quilt 4.57 a.m.png,4,57,"[1606.38, 137.05, 91.03, 109.03]",How_to_Make_an_American_Quilt_4.57_a.m.png,https://static.wikia.nocookie.net/theclock/images/e/e8/How_to_Make_an_American_Quilt_4.57_a.m.png/revision/latest/scale-to-width-down/185?cb=20210124141204,https://static.wikia.nocookie.net/theclock/images/e/e8/How_to_Make_an_American_Quilt_4.57_a.m.png
400,416,Hulk 11.54 p.m.png,11,54,"[449.76, 158.34, 1073.93, 870.37]",Hulk_11.54_p.m.png,https://static.wikia.nocookie.net/theclock/images/1/1d/Hulk_11.54_p.m.png/revision/latest/scale-to-width-down/185?cb=20200818232522,https://static.wikia.nocookie.net/theclock/images/1/1d/Hulk_11.54_p.m.png
401,417,Humoresque 2.27 a.m.png,2,27,"[974.31, 551.41, 289.15, 347.96]",Humoresque_2.27_a.m.png,https://static.wikia.nocookie.net/theclock/images/3/33/Humoresque_2.27_a.m.png/revision/latest/scale-to-width-down/185?cb=20210620023725,https://static.wikia.nocookie.net/theclock/images/3/33/Humoresque_2.27_a.m.png
402,418,I Am Legend 5.23 p.m.png,5,23,"[650.65, 68.68, 702.46, 559.97]",I_Am_Legend_5.23_p.m.png,https://static.wikia.nocookie.net/theclock/images/3/35/I_Am_Legend_5.23_p.m.png/revision/latest/scale-to-width-down/185?cb=20201231072316,https://static.wikia.nocookie.net/theclock/images/3/35/I_Am_Legend_5.23_p.m.png
403,419,I Capture the Castle 9.56 a.m.png,9,56,"[1657.28, 141.21, 82.11, 81.45]",I_Capture_the_Castle_9.56_a.m.png,https://static.wikia.nocookie.net/theclock/images/4/41/I_Capture_the_Castle_9.56_a.m.png/revision/latest/scale-to-width-down/185?cb=20210318040928,https://static.wikia.nocookie.net/theclock/images/4/41/I_Capture_the_Castle_9.56_a.m.png
404,420,I Now Pronounce You Chuck & Larry 3.22 a.m.png,3,22,"[879.34, 238.81, 262.77, 263.09]",I_Now_Pronounce_You_Chuck_%26_Larry_3.22_a.m.png,https://static.wikia.nocookie.net/theclock/images/6/60/I_Now_Pronounce_You_Chuck_%26_Larry_3.22_a.m.png/revision/latest/scale-to-width-down/185?cb=20201231061344,https://static.wikia.nocookie.net/theclock/images/6/60/I_Now_Pronounce_You_Chuck_%26_Larry_3.22_a.m.png
405,421,I Want to Live! 4.47 p.m.png,4,47,"[123.81, 284.92, 246.86, 249.02]",I_Want_to_Live%21_4.47_p.m.png,https://static.wikia.nocookie.net/theclock/images/e/ef/I_Want_to_Live%21_4.47_p.m.png/revision/latest/scale-to-width-down/185?cb=20200801114208,https://static.wikia.nocookie.net/theclock/images/e/ef/I_Want_to_Live%21_4.47_p.m.png
406,422,I Want to Live! 8.00 a.m.png,8,0,"[585.72, 28.86, 886.33, 997.19]",I_Want_to_Live%21_8.00_a.m.png,https://static.wikia.nocookie.net/theclock/images/0/08/I_Want_to_Live%21_8.00_a.m.png/revision/latest/scale-to-width-down/185?cb=20200801114037,https://static.wikia.nocookie.net/theclock/images/0/08/I_Want_to_Live%21_8.00_a.m.png
407,423,I Want to Live! 8.04 a.m.png,8,4,"[760.02, 57.96, 298.64, 301.34]",I_Want_to_Live%21_8.04_a.m.png,https://static.wikia.nocookie.net/theclock/images/7/7a/I_Want_to_Live%21_8.04_a.m.png/revision/latest/scale-to-width-down/185?cb=20200801114044,https://static.wikia.nocookie.net/theclock/images/7/7a/I_Want_to_Live%21_8.04_a.m.png
408,424,I Want to Live! 10.26 a.m.png,10,26,"[648.74, 18.26, 906.73, 1006.74]",I_Want_to_Live%21_10.26_a.m.png,https://static.wikia.nocookie.net/theclock/images/5/54/I_Want_to_Live%21_10.26_a.m.png/revision/latest/scale-to-width-down/185?cb=20200801114104,https://static.wikia.nocookie.net/theclock/images/5/54/I_Want_to_Live%21_10.26_a.m.png
409,425,I Want to Live! 10.44 a.m.png,10,44,"[761.89, 111.19, 671.2, 704.99]",I_Want_to_Live%21_10.44_a.m.png,https://static.wikia.nocookie.net/theclock/images/d/dd/I_Want_to_Live%21_10.44_a.m.png/revision/latest/scale-to-width-down/185?cb=20200801114117,https://static.wikia.nocookie.net/theclock/images/d/dd/I_Want_to_Live%21_10.44_a.m.png
410,426,I Want to Live! 11.28 a.m.png,11,28,"[420.05, 4.4, 1104.11, 1018.46]",I_Want_to_Live%21_11.28_a.m.png,https://static.wikia.nocookie.net/theclock/images/f/f4/I_Want_to_Live%21_11.28_a.m.png/revision/latest/scale-to-width-down/185?cb=20200801114126,https://static.wikia.nocookie.net/theclock/images/f/f4/I_Want_to_Live%21_11.28_a.m.png
411,427,I Want to Live! 11.32 a.m.png,11,32,"[1.09, 0.91, 332.29, 291.31]",I_Want_to_Live%21_11.32_a.m.png,https://static.wikia.nocookie.net/theclock/images/8/88/I_Want_to_Live%21_11.32_a.m.png/revision/latest/scale-to-width-down/185?cb=20200801114135,https://static.wikia.nocookie.net/theclock/images/8/88/I_Want_to_Live%21_11.32_a.m.png
412,428,I Want to Live! 11.36 a.m.png,11,36,"[403.74, 1.28, 1154.17, 1025.76]",I_Want_to_Live%21_11.36_a.m.png,https://static.wikia.nocookie.net/theclock/images/2/22/I_Want_to_Live%21_11.36_a.m.png/revision/latest/scale-to-width-down/185?cb=20200801114152,https://static.wikia.nocookie.net/theclock/images/2/22/I_Want_to_Live%21_11.36_a.m.png
413,429,I Want to Live! 11.37 a.m.png,11,37,"[210.42, 2.24, 507.7, 491.96]",I_Want_to_Live%21_11.37_a.m.png,https://static.wikia.nocookie.net/theclock/images/a/a6/I_Want_to_Live%21_11.37_a.m.png/revision/latest/scale-to-width-down/185?cb=20200801114159,https://static.wikia.nocookie.net/theclock/images/a/a6/I_Want_to_Live%21_11.37_a.m.png
414,430,I'm All Right Jack 7.23 p.m.png,7,23,"[1072.37, 478.01, 139.88, 151.44]",I%27m_All_Right_Jack_7.23_p.m.png,https://static.wikia.nocookie.net/theclock/images/a/a7/I%27m_All_Right_Jack_7.23_p.m.png/revision/latest/scale-to-width-down/185?cb=20200928083012,https://static.wikia.nocookie.net/theclock/images/a/a7/I%27m_All_Right_Jack_7.23_p.m.png
415,431,I'm All Right Jack 7.29 a.m. 1.png,7,29,"[116.28, 341.42, 139.76, 194.22]",I%27m_All_Right_Jack_7.29_a.m._1.png,https://static.wikia.nocookie.net/theclock/images/1/1b/I%27m_All_Right_Jack_7.29_a.m._1.png/revision/latest/scale-to-width-down/185?cb=20200928082934,https://static.wikia.nocookie.net/theclock/images/1/1b/I%27m_All_Right_Jack_7.29_a.m._1.png
416,432,I'm All Right Jack 9.00 a.m.png,9,0,"[680.22, 488.54, 238.68, 229.66]",I%27m_All_Right_Jack_9.00_a.m.png,https://static.wikia.nocookie.net/theclock/images/a/af/I%27m_All_Right_Jack_9.00_a.m.png/revision/latest/scale-to-width-down/185?cb=20200928082957,https://static.wikia.nocookie.net/theclock/images/a/af/I%27m_All_Right_Jack_9.00_a.m.png
417,433,"I'm a Cyborg, But That's OK 2.43 p.m.png",2,43,"[290.06, 228.5, 409.93, 396.53]",I%27m_a_Cyborg%2C_But_That%27s_OK_2.43_p.m.png,https://static.wikia.nocookie.net/theclock/images/f/fc/I%27m_a_Cyborg%2C_But_That%27s_OK_2.43_p.m.png/revision/latest/scale-to-width-down/185?cb=20200822162058,https://static.wikia.nocookie.net/theclock/images/f/fc/I%27m_a_Cyborg%2C_But_That%27s_OK_2.43_p.m.png
418,434,In the Line of Fire 4.02 a.m.png,4,2,"[1043.66, 47.15, 793.64, 712.37]",In_the_Line_of_Fire_4.02_a.m.png,https://static.wikia.nocookie.net/theclock/images/1/12/In_the_Line_of_Fire_4.02_a.m.png/revision/latest/scale-to-width-down/185?cb=20210103210145,https://static.wikia.nocookie.net/theclock/images/1/12/In_the_Line_of_Fire_4.02_a.m.png
419,435,In the Line of Fire 12.32 a.m.png,12,32,"[1241.37, 250.33, 671.18, 503.55]",In_the_Line_of_Fire_12.32_a.m.png,https://static.wikia.nocookie.net/theclock/images/d/d7/In_the_Line_of_Fire_12.32_a.m.png/revision/latest/scale-to-width-down/185?cb=20210103210140,https://static.wikia.nocookie.net/theclock/images/d/d7/In_the_Line_of_Fire_12.32_a.m.png
420,436,In the Mood for Love 1.10 p.m.png,1,10,"[240.81, 2.52, 1289.09, 1066.14]",In_the_Mood_for_Love_1.10_p.m.png,https://static.wikia.nocookie.net/theclock/images/4/40/In_the_Mood_for_Love_1.10_p.m.png/revision/latest/scale-to-width-down/185?cb=20200727222403,https://static.wikia.nocookie.net/theclock/images/4/40/In_the_Mood_for_Love_1.10_p.m.png
421,437,In the Mood for Love 4.18 p.m.png,4,18,"[291.41, 10.47, 1209.8, 1060.19]",In_the_Mood_for_Love_4.18_p.m.png,https://static.wikia.nocookie.net/theclock/images/5/54/In_the_Mood_for_Love_4.18_p.m.png/revision/latest/scale-to-width-down/185?cb=20200727222408,https://static.wikia.nocookie.net/theclock/images/5/54/In_the_Mood_for_Love_4.18_p.m.png
422,438,In the Mood for Love 7.03 p.m.png,7,3,"[449.93, 1.39, 1352.49, 1071.12]",In_the_Mood_for_Love_7.03_p.m.png,https://static.wikia.nocookie.net/theclock/images/e/e0/In_the_Mood_for_Love_7.03_p.m.png/revision/latest/scale-to-width-down/185?cb=20200727222415,https://static.wikia.nocookie.net/theclock/images/e/e0/In_the_Mood_for_Love_7.03_p.m.png
423,439,In the Mood for Love 11.01 a.m.png,11,1,"[886.5, 5.0, 918.14, 1065.21]",In_the_Mood_for_Love_11.01_a.m.png,https://static.wikia.nocookie.net/theclock/images/b/bd/In_the_Mood_for_Love_11.01_a.m.png/revision/latest/scale-to-width-down/185?cb=20200727222356,https://static.wikia.nocookie.net/theclock/images/b/bd/In_the_Mood_for_Love_11.01_a.m.png
424,440,In the Mood for Love 11.43 p.m.png,11,43,"[219.71, 129.73, 395.4, 402.05]",In_the_Mood_for_Love_11.43_p.m.png,https://static.wikia.nocookie.net/theclock/images/e/eb/In_the_Mood_for_Love_11.43_p.m.png/revision/latest/scale-to-width-down/185?cb=20200727222420,https://static.wikia.nocookie.net/theclock/images/e/eb/In_the_Mood_for_Love_11.43_p.m.png
425,441,Indecent Proposal 6.50 p.m.png,6,50,"[409.23, 751.54, 163.38, 156.81]",Indecent_Proposal_6.50_p.m.png,https://static.wikia.nocookie.net/theclock/images/8/84/Indecent_Proposal_6.50_p.m.png/revision/latest/scale-to-width-down/185?cb=20200821221201,https://static.wikia.nocookie.net/theclock/images/8/84/Indecent_Proposal_6.50_p.m.png
426,442,Indiana Jones and the Temple of Doom 10.17 p.m. 3.png,10,17,"[845.32, 923.93, 391.24, 426.53]",Indiana_Jones_and_the_Temple_of_Doom_10.17_p.m._3.png,https://static.wikia.nocookie.net/theclock/images/2/2a/Indiana_Jones_and_the_Temple_of_Doom_10.17_p.m._3.png/revision/latest/scale-to-width-down/185?cb=20210604182956,https://static.wikia.nocookie.net/theclock/images/2/2a/Indiana_Jones_and_the_Temple_of_Doom_10.17_p.m._3.png
427,443,Indiana Jones and the Temple of Doom 10.21 p.m.png,10,21,"[1574.82, 639.56, 351.71, 323.56]",Indiana_Jones_and_the_Temple_of_Doom_10.21_p.m.png,https://static.wikia.nocookie.net/theclock/images/e/e6/Indiana_Jones_and_the_Temple_of_Doom_10.21_p.m.png/revision/latest/scale-to-width-down/185?cb=20210604182515,https://static.wikia.nocookie.net/theclock/images/e/e6/Indiana_Jones_and_the_Temple_of_Doom_10.21_p.m.png
428,444,Indiscreet 11.40 p.m.png,11,40,"[602.63, 312.22, 444.48, 451.9]",Indiscreet_11.40_p.m.png,https://static.wikia.nocookie.net/theclock/images/c/c1/Indiscreet_11.40_p.m.png/revision/latest/scale-to-width-down/185?cb=20210330230206,https://static.wikia.nocookie.net/theclock/images/c/c1/Indiscreet_11.40_p.m.png
429,445,Infernal Affairs II 2.22 p.m.png,2,22,"[693.51, 142.64, 447.51, 439.94]",Infernal_Affairs_II_2.22_p.m.png,https://static.wikia.nocookie.net/theclock/images/a/a3/Infernal_Affairs_II_2.22_p.m.png/revision/latest/scale-to-width-down/185?cb=20200820183810,https://static.wikia.nocookie.net/theclock/images/a/a3/Infernal_Affairs_II_2.22_p.m.png
430,446,Inferno 12.21 p.m.png,12,21,"[713.48, 164.64, 480.86, 393.56]",Inferno_12.21_p.m.png,https://static.wikia.nocookie.net/theclock/images/8/8d/Inferno_12.21_p.m.png/revision/latest/scale-to-width-down/185?cb=20210604012500,https://static.wikia.nocookie.net/theclock/images/8/8d/Inferno_12.21_p.m.png
431,447,Inherit the Wind 7.58 a.m.png,7,58,"[771.03, 298.75, 237.98, 247.48]",Inherit_the_Wind_7.58_a.m.png,https://static.wikia.nocookie.net/theclock/images/a/a8/Inherit_the_Wind_7.58_a.m.png/revision/latest/scale-to-width-down/185?cb=20200823010521,https://static.wikia.nocookie.net/theclock/images/a/a8/Inherit_the_Wind_7.58_a.m.png
432,448,Inside Man 2.35 p.m.png,2,35,"[807.37, 491.02, 242.46, 230.85]",Inside_Man_2.35_p.m.png,https://static.wikia.nocookie.net/theclock/images/d/d3/Inside_Man_2.35_p.m.png/revision/latest/scale-to-width-down/185?cb=20200817100938,https://static.wikia.nocookie.net/theclock/images/d/d3/Inside_Man_2.35_p.m.png
433,449,Insomnia (1997) 11.08 a.m.png,11,8,"[480.21, 156.62, 396.72, 383.68]",Insomnia_%281997%29_11.08_a.m.png,https://static.wikia.nocookie.net/theclock/images/b/bb/Insomnia_%281997%29_11.08_a.m.png/revision/latest/scale-to-width-down/185?cb=20200922062910,https://static.wikia.nocookie.net/theclock/images/b/bb/Insomnia_%281997%29_11.08_a.m.png
434,450,Intersection 2.16 p.m.png,2,16,"[1043.41, 28.48, 542.48, 558.07]",Intersection_2.16_p.m.png,https://static.wikia.nocookie.net/theclock/images/9/9c/Intersection_2.16_p.m.png/revision/latest/scale-to-width-down/185?cb=20210101004338,https://static.wikia.nocookie.net/theclock/images/9/9c/Intersection_2.16_p.m.png
435,451,Intimacy 2.03 p.m.png,2,3,"[516.84, 199.67, 223.06, 238.84]",Intimacy_2.03_p.m.png,https://static.wikia.nocookie.net/theclock/images/7/70/Intimacy_2.03_p.m.png/revision/latest/scale-to-width-down/185?cb=20210118185643,https://static.wikia.nocookie.net/theclock/images/7/70/Intimacy_2.03_p.m.png
436,452,Jingle All the Way 8.58 a.m.png,8,58,"[1085.07, 1597.86, 325.15, 322.91]",Jingle_All_the_Way_8.58_a.m.png,https://static.wikia.nocookie.net/theclock/images/4/43/Jingle_All_the_Way_8.58_a.m.png/revision/latest/scale-to-width-down/185?cb=20210604061255,https://static.wikia.nocookie.net/theclock/images/4/43/Jingle_All_the_Way_8.58_a.m.png
437,454,John Q. 5.05 p.m.png,5,5,"[266.6, 245.18, 433.41, 439.29]",John_Q._5.05_p.m.png,https://static.wikia.nocookie.net/theclock/images/e/e7/John_Q._5.05_p.m.png/revision/latest/scale-to-width-down/185?cb=20200731042837,https://static.wikia.nocookie.net/theclock/images/e/e7/John_Q._5.05_p.m.png
438,455,John Q. 9.58 p.m.png,9,58,"[656.83, 150.42, 806.82, 814.71]",John_Q._9.58_p.m.png,https://static.wikia.nocookie.net/theclock/images/7/7c/John_Q._9.58_p.m.png/revision/latest/scale-to-width-down/185?cb=20200731042841,https://static.wikia.nocookie.net/theclock/images/7/7c/John_Q._9.58_p.m.png
439,456,Johnny Handsome 1.05 p.m.png,1,5,"[232.9, 4.02, 1420.17, 1015.32]",Johnny_Handsome_1.05_p.m.png,https://static.wikia.nocookie.net/theclock/images/8/80/Johnny_Handsome_1.05_p.m.png/revision/latest/scale-to-width-down/185?cb=20210331065531,https://static.wikia.nocookie.net/theclock/images/8/80/Johnny_Handsome_1.05_p.m.png
440,457,Johnny Handsome 12.58 p.m.png,12,58,"[0.0, 1.84, 1920.0, 971.91]",Johnny_Handsome_12.58_p.m.png,https://static.wikia.nocookie.net/theclock/images/a/a8/Johnny_Handsome_12.58_p.m.png/revision/latest/scale-to-width-down/185?cb=20210331065525,https://static.wikia.nocookie.net/theclock/images/a/a8/Johnny_Handsome_12.58_p.m.png
441,458,Journey to the Center of the Earth 5.50 p.m.png,5,50,"[1078.36, 306.69, 313.14, 322.33]",Journey_to_the_Center_of_the_Earth_5.50_p.m.png,https://static.wikia.nocookie.net/theclock/images/9/94/Journey_to_the_Center_of_the_Earth_5.50_p.m.png/revision/latest/scale-to-width-down/185?cb=20200821230826,https://static.wikia.nocookie.net/theclock/images/9/94/Journey_to_the_Center_of_the_Earth_5.50_p.m.png
442,459,Julie & Julia 1.28 a.m.png,1,28,"[1050.34, 259.17, 420.44, 447.67]",Julie_%26_Julia_1.28_a.m.png,https://static.wikia.nocookie.net/theclock/images/6/6b/Julie_%26_Julia_1.28_a.m.png/revision/latest/scale-to-width-down/185?cb=20210611075118,https://static.wikia.nocookie.net/theclock/images/6/6b/Julie_%26_Julia_1.28_a.m.png
443,460,Julie & Julia 5.30 a.m.png,5,30,"[1190.75, 380.59, 440.88, 423.06]",Julie_%26_Julia_5.30_a.m.png,https://static.wikia.nocookie.net/theclock/images/7/7a/Julie_%26_Julia_5.30_a.m.png/revision/latest/scale-to-width-down/185?cb=20210611075123,https://static.wikia.nocookie.net/theclock/images/7/7a/Julie_%26_Julia_5.30_a.m.png
